etapa,manzana,lote,ubicacion_casa,area_total,costo_terreno_m2,costo_construccion_m2,,modulo_m2,,,aplica_calle,aplica_parque,,,bono,,,,,,,,,,,,,,,,
PRIMERA,E,14,ESPECIAL,90.39,600,1697,54234,37.5,63638,117872,,4715,"S/ 122,586","S/ 134,845",46545,"S/ 76,041","S/ 88,300",INICIAL DE 5000,"S/ 94,300","S/ 93,300","S/ 92,300","S/ 12,112","S/ 12,338",,,,,,,,
PRIMERA,E,15,NORMAL,90.16,600,1697,54096,37.5,63638,117734,,,"S/ 117,734","S/ 129,507",46545,"S/ 71,189","S/ 82,962","S/ 89,962","S/ 88,962","S/ 87,962","S/ 86,962","S/ 12,081","S/ 12,338",,,,,,,,
PRIMERA,F,1,ESPECIAL,114.35,600,1697,68610,37.5,63638,132248,,,"S/ 132,248","S/ 145,472",46545,"S/ 85,703","S/ 98,927",INICIAL DE 5000,"S/ 104,927","S/ 103,927","S/ 102,927","S/ 15,323","S/ 12,338",,,,,,,,
PRIMERA,F,2,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,F,3,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,F,4,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,F,5,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,F,6,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,F,7,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,F,8,ESPECIAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788",INICIAL DE 5000,"S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,F,9,ESPECIAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788",INICIAL DE 5000,"S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,F,10,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,F,11,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,F,12,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,F,13,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,F,14,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,F,15,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,F,16,NORMAL,97.01,600,1697,58206,37.5,63638,121844,,,"S/ 121,844","S/ 134,028",46545,"S/ 75,299","S/ 87,483","S/ 94,483","S/ 93,483","S/ 92,483","S/ 91,483","S/ 12,999","S/ 12,338",,,,,,,,
PRIMERA,G,1,ESPECIAL,97.4,600,1697,58440,37.5,63638,122078,1221,,"S/ 123,298","S/ 135,628",46545,"S/ 76,753","S/ 89,083",INICIAL DE 5000,"S/ 95,083","S/ 94,083","S/ 93,083","S/ 13,052","S/ 12,338",,,,,,,,
PRIMERA,G,2,NORMAL,70.2,600,1697,42120,37.5,63638,105758,1058,,"S/ 106,815","S/ 117,497",46545,"S/ 60,270","S/ 70,952","S/ 77,952","S/ 76,952","S/ 75,952","S/ 74,952","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,G,3,NORMAL,70.2,600,1697,42120,37.5,63638,105758,1058,,"S/ 106,815","S/ 117,497",46545,"S/ 60,270","S/ 70,952","S/ 77,952","S/ 76,952","S/ 75,952","S/ 74,952","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,G,4,NORMAL,70.2,600,1697,42120,37.5,63638,105758,1058,,"S/ 106,815","S/ 117,497",46545,"S/ 60,270","S/ 70,952","S/ 77,952","S/ 76,952","S/ 75,952","S/ 74,952","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,G,5,NORMAL,70.2,600,1697,42120,37.5,63638,105758,1058,,"S/ 106,815","S/ 117,497",46545,"S/ 60,270","S/ 70,952","S/ 77,952","S/ 76,952","S/ 75,952","S/ 74,952","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,G,6,NORMAL,70.2,600,1697,42120,37.5,63638,105758,1058,,"S/ 106,815","S/ 117,497",46545,"S/ 60,270","S/ 70,952","S/ 77,952","S/ 76,952","S/ 75,952","S/ 74,952","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,G,7,NORMAL,70.2,600,1697,42120,37.5,63638,105758,1058,,"S/ 106,815","S/ 117,497",46545,"S/ 60,270","S/ 70,952","S/ 77,952","S/ 76,952","S/ 75,952","S/ 74,952","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,G,8,ESPECIAL,70.2,600,1697,42120,37.5,63638,105758,1058,,"S/ 106,815","S/ 117,497",46545,"S/ 60,270","S/ 70,952",INICIAL DE 5000,"S/ 76,952","S/ 75,952","S/ 74,952","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,G,9,ESPECIAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788",INICIAL DE 5000,"S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,G,10,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,G,11,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,G,12,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,G,13,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,G,14,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,G,15,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,G,16,NORMAL,97.65,600,1697,58590,37.5,63638,122228,,,"S/ 122,228","S/ 134,450",46545,"S/ 75,683","S/ 87,905","S/ 94,905","S/ 93,905","S/ 92,905","S/ 91,905","S/ 13,085","S/ 12,338",,,,,,,,
PRIMERA,G,17,NORMAL,97.51,600,1697,58506,37.5,63638,122144,,,"S/ 122,144","S/ 134,358",46545,"S/ 75,599","S/ 87,813","S/ 94,813","S/ 93,813","S/ 92,813","S/ 91,813","S/ 13,066","S/ 12,338",,,,,,,,
PRIMERA,H,1,ESPECIAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788",INICIAL DE 5000,"S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,H,2,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,H,3,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,H,4,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,H,5,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,H,6,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,H,7,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,H,8,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,H,9,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,H,10,ESPECIAL,70.2,600,1697,42120,37.5,63638,105758,1058,,"S/ 106,815","S/ 117,497",46545,"S/ 60,270","S/ 70,952",INICIAL DE 5000,"S/ 76,952","S/ 75,952","S/ 74,952","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,H,11,ESPECIAL,70.2,600,1697,42120,37.5,63638,105758,1058,,"S/ 106,815","S/ 117,497",46545,"S/ 60,270","S/ 70,952",INICIAL DE 5000,"S/ 76,952","S/ 75,952","S/ 74,952","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,H,12,NORMAL,70.2,600,1697,42120,37.5,63638,105758,1058,,"S/ 106,815","S/ 117,497",46545,"S/ 60,270","S/ 70,952","S/ 77,952","S/ 76,952","S/ 75,952","S/ 74,952","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,H,13,NORMAL,70.2,600,1697,42120,37.5,63638,105758,1058,,"S/ 106,815","S/ 117,497",46545,"S/ 60,270","S/ 70,952","S/ 77,952","S/ 76,952","S/ 75,952","S/ 74,952","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,H,14,NORMAL,70.2,600,1697,42120,37.5,63638,105758,1058,,"S/ 106,815","S/ 117,497",46545,"S/ 60,270","S/ 70,952","S/ 77,952","S/ 76,952","S/ 75,952","S/ 74,952","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,H,15,NORMAL,70.2,600,1697,42120,37.5,63638,105758,1058,,"S/ 106,815","S/ 117,497",46545,"S/ 60,270","S/ 70,952","S/ 77,952","S/ 76,952","S/ 75,952","S/ 74,952","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,H,16,NORMAL,70.2,600,1697,42120,37.5,63638,105758,1058,,"S/ 106,815","S/ 117,497",46545,"S/ 60,270","S/ 70,952","S/ 77,952","S/ 76,952","S/ 75,952","S/ 74,952","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,H,17,NORMAL,70.2,600,1697,42120,37.5,63638,105758,1058,,"S/ 106,815","S/ 117,497",46545,"S/ 60,270","S/ 70,952","S/ 77,952","S/ 76,952","S/ 75,952","S/ 74,952","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,H,18,NORMAL,70.2,600,1697,42120,37.5,63638,105758,1058,,"S/ 106,815","S/ 117,497",46545,"S/ 60,270","S/ 70,952","S/ 77,952","S/ 76,952","S/ 75,952","S/ 74,952","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,H,19,NORMAL,70.2,600,1697,42120,37.5,63638,105758,1058,,"S/ 106,815","S/ 117,497",46545,"S/ 60,270","S/ 70,952","S/ 77,952","S/ 76,952","S/ 75,952","S/ 74,952","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,H,20,NORMAL,70.2,600,1697,42120,37.5,63638,105758,1058,,"S/ 106,815","S/ 117,497",46545,"S/ 60,270","S/ 70,952","S/ 77,952","S/ 76,952","S/ 75,952","S/ 74,952","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,I,1,ESPECIAL,70.2,600,1697,42120,37.5,63638,105758,,4230,"S/ 109,988","S/ 120,987",46545,"S/ 63,443","S/ 74,442",INICIAL DE 5000,"S/ 80,442","S/ 79,442","S/ 78,442","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,I,2,ESPECIAL,70.2,600,1697,42120,37.5,63638,105758,,4230,"S/ 109,988","S/ 120,987",46545,"S/ 63,443","S/ 74,442",INICIAL DE 5000,"S/ 80,442","S/ 79,442","S/ 78,442","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,I,3,ESPECIAL,70.2,600,1697,42120,37.5,63638,105758,,4230,"S/ 109,988","S/ 120,987",46545,"S/ 63,443","S/ 74,442",INICIAL DE 5000,"S/ 80,442","S/ 79,442","S/ 78,442","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,I,4,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,4230,"S/ 109,988","S/ 120,987",46545,"S/ 63,443","S/ 74,442","S/ 81,442","S/ 80,442","S/ 79,442","S/ 78,442","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,I,5,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,4230,"S/ 109,988","S/ 120,987",46545,"S/ 63,443","S/ 74,442","S/ 81,442","S/ 80,442","S/ 79,442","S/ 78,442","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,I,6,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,4230,"S/ 109,988","S/ 120,987",46545,"S/ 63,443","S/ 74,442","S/ 81,442","S/ 80,442","S/ 79,442","S/ 78,442","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,I,7,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,I,8,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,I,9,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,I,10,ESPECIAL,70.2,600,1697,42120,37.5,63638,105758,1058,,"S/ 106,815","S/ 117,497",46545,"S/ 60,270","S/ 70,952",INICIAL DE 5000,"S/ 76,952","S/ 75,952","S/ 74,952","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,I,11,ESPECIAL,70.2,600,1697,42120,37.5,63638,105758,1058,,"S/ 106,815","S/ 117,497",46545,"S/ 60,270","S/ 70,952",INICIAL DE 5000,"S/ 76,952","S/ 75,952","S/ 74,952","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,I,12,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,I,13,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,I,14,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,I,15,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,I,16,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,I,17,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,I,18,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,I,19,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,I,20,ESPECIAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788",INICIAL DE 5000,"S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,J,1,ESPECIAL,70.2,600,1697,42120,37.5,63638,105758,,4230,"S/ 109,988","S/ 120,987",46545,"S/ 63,443","S/ 74,442",INICIAL DE 5000,"S/ 80,442","S/ 79,442","S/ 78,442","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,J,2,NORMAL,72,600,1697,43200,37.5,63638,106838,,,"S/ 106,838","S/ 117,521",46545,"S/ 60,293","S/ 70,976","S/ 77,976","S/ 76,976","S/ 75,976","S/ 74,976","S/ 9,648","S/ 12,338",,,,,,,,
PRIMERA,J,3,NORMAL,72,600,1697,43200,37.5,63638,106838,,,"S/ 106,838","S/ 117,521",46545,"S/ 60,293","S/ 70,976","S/ 77,976","S/ 76,976","S/ 75,976","S/ 74,976","S/ 9,648","S/ 12,338",,,,,,,,
PRIMERA,J,4,ESPECIAL,70.2,600,1697,42120,37.5,63638,105758,1058,,"S/ 106,815","S/ 117,497",46545,"S/ 60,270","S/ 70,952",INICIAL DE 5000,"S/ 76,952","S/ 75,952","S/ 74,952","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,J,5,NORMAL,70.2,600,1697,42120,37.5,63638,105758,1058,,"S/ 106,815","S/ 117,497",46545,"S/ 60,270","S/ 70,952","S/ 77,952","S/ 76,952","S/ 75,952","S/ 74,952","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,J,6,ESPECIAL,107.97,600,1697,64782,37.5,63638,128420,1284,,"S/ 129,704","S/ 142,674",46545,"S/ 83,159","S/ 96,129",INICIAL DE 5000,"S/ 102,129","S/ 101,129","S/ 100,129","S/ 14,468","S/ 12,338",,,,,,,,
PRIMERA,J,7,ESPECIAL,107.97,600,1697,64782,37.5,63638,128420,1284,,"S/ 129,704","S/ 142,674",46545,"S/ 83,159","S/ 96,129",INICIAL DE 5000,"S/ 102,129","S/ 101,129","S/ 100,129","S/ 14,468","S/ 12,338",,,,,,,,
PRIMERA,J,8,ESPECIAL,107.97,600,1697,64782,37.5,63638,128420,1284,,"S/ 129,704","S/ 142,674",46545,"S/ 83,159","S/ 96,129",INICIAL DE 5000,"S/ 102,129","S/ 101,129","S/ 100,129","S/ 14,468","S/ 12,338",,,,,,,,
PRIMERA,J,9,ESPECIAL,107.97,600,1697,64782,37.5,63638,128420,1284,,"S/ 129,704","S/ 142,674",46545,"S/ 83,159","S/ 96,129",INICIAL DE 5000,"S/ 102,129","S/ 101,129","S/ 100,129","S/ 14,468","S/ 12,338",,,,,,,,
PRIMERA,J,10,NORMAL,70.2,600,1697,42120,37.5,63638,105758,1058,,"S/ 106,815","S/ 117,497",46545,"S/ 60,270","S/ 70,952","S/ 77,952","S/ 76,952","S/ 75,952","S/ 74,952","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,J,11,ESPECIAL,70.2,600,1697,42120,37.5,63638,105758,1058,,"S/ 106,815","S/ 117,497",46545,"S/ 60,270","S/ 70,952",INICIAL DE 5000,"S/ 76,952","S/ 75,952","S/ 74,952","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,J,12,NORMAL,72,600,1697,43200,37.5,63638,106838,,,"S/ 106,838","S/ 117,521",46545,"S/ 60,293","S/ 70,976","S/ 77,976","S/ 76,976","S/ 75,976","S/ 74,976","S/ 9,648","S/ 12,338",,,,,,,,
PRIMERA,J,13,NORMAL,72,600,1697,43200,37.5,63638,106838,,,"S/ 106,838","S/ 117,521",46545,"S/ 60,293","S/ 70,976","S/ 77,976","S/ 76,976","S/ 75,976","S/ 74,976","S/ 9,648","S/ 12,338",,,,,,,,
PRIMERA,J,14,ESPECIAL,70.2,600,1697,42120,37.5,63638,105758,,4230,"S/ 109,988","S/ 120,987",46545,"S/ 63,443","S/ 74,442",INICIAL DE 5000,"S/ 80,442","S/ 79,442","S/ 78,442","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,J,15,ESPECIAL,70.2,600,1697,42120,37.5,63638,105758,,4230,"S/ 109,988","S/ 120,987",46545,"S/ 63,443","S/ 74,442",INICIAL DE 5000,"S/ 80,442","S/ 79,442","S/ 78,442","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,J,16,ESPECIAL,107.97,600,1697,64782,37.5,63638,128420,,5137,"S/ 133,556","S/ 146,912",46545,"S/ 87,011","S/ 100,367",INICIAL DE 5000,"S/ 106,367","S/ 105,367","S/ 104,367","S/ 14,468","S/ 12,338",,,,,,,,
PRIMERA,J,17,ESPECIAL,107.97,600,1697,64782,37.5,63638,128420,,5137,"S/ 133,556","S/ 146,912",46545,"S/ 87,011","S/ 100,367",INICIAL DE 5000,"S/ 106,367","S/ 105,367","S/ 104,367","S/ 14,468","S/ 12,338",,,,,,,,
PRIMERA,J,18,ESPECIAL,107.97,600,1697,64782,37.5,63638,128420,,5137,"S/ 133,556","S/ 146,912",46545,"S/ 87,011","S/ 100,367",INICIAL DE 5000,"S/ 106,367","S/ 105,367","S/ 104,367","S/ 14,468","S/ 12,338",,,,,,,,
PRIMERA,J,19,ESPECIAL,107.97,600,1697,64782,37.5,63638,128420,,5137,"S/ 133,556","S/ 146,912",46545,"S/ 87,011","S/ 100,367",INICIAL DE 5000,"S/ 106,367","S/ 105,367","S/ 104,367","S/ 14,468","S/ 12,338",,,,,,,,
PRIMERA,J,20,ESPECIAL,70.2,600,1697,42120,37.5,63638,105758,,4230,"S/ 109,988","S/ 120,987",46545,"S/ 63,443","S/ 74,442",INICIAL DE 5000,"S/ 80,442","S/ 79,442","S/ 78,442","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,K,1,ESPECIAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788",INICIAL DE 5000,"S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,K,2,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,K,3,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,K,4,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,K,5,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,K,6,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
